name,start,datetime,flacfile,tag_fly_housefly,tag_bee_wasp,tag_water,tag_wind,tag_motor_vehicle,tag_aircraft,tag_human_voice,Group_buzz,Group_geophony,Group_anthropophony,dB
SMA02943-D02_20240331_131807.wav,450.0,20240331_132537,20240331_132537.flac,0.8815689,0.87444794,0.0019643921,0.01932092,0.0037218465,0.00042881543,0.036519695,0.8815689,0.01932092,0.036519695,-44.00281524658203
SMA02943-D02_20240331_131807.wav,480.0,20240331_132607,20240331_132607.flac,0.5955109,0.6561801,0.0006623981,0.003358083,0.0007779489,5.0707204e-05,0.5479102,0.6561801,0.003358083,0.5479102,-33.03599548339844
SMA02943-D02_20240331_131807.wav,510.0,20240331_132637,20240331_132637.flac,0.0069577736,0.01453459,0.0029204725,0.0035952283,0.017230023,0.0009719071,0.021222448,0.01453459,0.0035952283,0.021222448,-45.83154296875
SMA02943-D02_20240331_131807.wav,540.0,20240331_132707,20240331_132707.flac,0.0016661865,0.0028266152,0.0023462847,0.0116233975,0.014838918,0.004238694,0.02436963,0.0028266152,0.0116233975,0.02436963,-46.76480865478516
SMA02943-D02_20240331_131807.wav,570.0,20240331_132737,20240331_132737.flac,0.012737582,0.023783317,0.0058553764,0.03948138,0.015082584,0.001933731,0.01768606,0.023783317,0.03948138,0.01768606,-50.00013732910156
SMA02943-D02_20240331_131807.wav,600.0,20240331_132807,20240331_132807.flac,0.86441267,0.78803223,0.0007498004,0.0034588412,0.0009102486,9.826287e-05,0.0917934,0.86441267,0.0034588412,0.0917934,-42.22841644287109
SMA02943-D02_20240331_131807.wav,630.0,20240331_132837,20240331_132837.flac,0.88867635,0.9125422,0.0004870426,0.0012060112,0.0028527118,0.00020337151,0.076895,0.9125422,0.0012060112,0.076895,-38.91732025146485
SMA02943-D02_20240331_131807.wav,660.0,20240331_132907,20240331_132907.flac,0.15460606,0.23098166,0.027877022,0.07089424,0.013772145,0.0011518471,0.028340213,0.23098166,0.07089424,0.028340213,-47.82148361206055
SMA02943-D02_20240331_131807.wav,690.0,20240331_132937,20240331_132937.flac,0.0035974055,0.0047404775,0.0057115806,0.022864407,0.005251443,0.0034913884,0.031182138,0.0047404775,0.022864407,0.031182138,-50.35493850708008
SMA02943-D02_20240331_131807.wav,720.0,20240331_133007,20240331_133007.flac,0.016145516,0.032546356,0.009612843,0.029467847,0.007975116,0.0019507218,0.022443125,0.032546356,0.029467847,0.022443125,-49.92928314208984
SMA02943-D02_20240331_131807.wav,750.0,20240331_133037,20240331_133037.flac,0.0044762287,0.0092958575,0.008104334,0.018050779,0.006840223,0.0018841702,0.04580879,0.0092958575,0.018050779,0.04580879,-49.78367233276367
